Order_ID,Date,Time,Outlet,State,Model,ProductID,ProductName,Option,ItemBarcode,Brand,Department,Price,Qty,Revenue,Sales Person,Platform,Tax,Avg.Cost(AUD),L.Cost(AUD),GP%(Avg.Cost),GP%(L.Cost),Profit
97236,2024-12-03,16:56:28,CHADSTONE,VIC,ADLV-23FW-JKLNVR-NVY,2283,NEW SYMBOL LOGO VELOUR SET UP JACKET NAVY,1,8809932243804.0,LOGO PLAY,ZIP-UP JACKET/HOODIE,239.0,1.0,239.0,Jelena Z,Offline,21.73,114.68,114.68,47.22,47.22,124.32
97236,2024-12-03,16:56:28,CHADSTONE,VIC,OA-DSC-9,0,X'MAS 24 - 20% (AUD 200.00),NA,8729173983625.592,NA,PROMOTION,-47.8,1.0,-47.8,Jelena Z,Offline,-4.35,57.33416553595658,57.196476892163425,51.779552649690295,51.288733654507915,70.42763563295378
97237,2024-12-03,16:58:42,SYDNEY CBD,NSW,24FW-TP-SS-EX-BTG-BLK,2712,BRUSHING TEETH GIRL BABY FACE SHORT SLEEVE T-SHIRT (OVERSEAS EXCLUSIVE) BLACK,2,8800270900824.0,BABY FACE,T-SHIRT,109.0,1.0,109.0,Bao T,Offline,9.91,45.75,45.75,53.83,53.83,63.25
97237,2024-12-03,16:58:42,SYDNEY CBD,NSW,24FW-TP-HD-CO-HSH-BLK,2831,[HOSHI X acmé de la vie]  TIGER SKETCH HOODIE BLACK,1,8800270906666.0,HOSHI X ADLV,HOODIES,209.0,1.0,209.0,Bao T,Offline,19.0,98.18,98.18,48.33,48.33,110.82
97237,2024-12-03,16:58:42,SYDNEY CBD,NSW,OA-DSC-9,0,X'MAS 24 - 20% (AUD 200.00),NA,8729173983625.592,NA,PROMOTION,-63.6,1.0,-63.6,Bao T,Offline,-5.78,57.33416553595658,57.196476892163425,51.779552649690295,51.288733654507915,70.42763563295378
97238,2024-12-03,17:06:29,MOUNT GRAVATT,NA,24FW-TP-SS-AW-BBS-BLK,2763,[acmé de la vie X HOSHI]  BLOCK BEAR SHORT SLEEVE T-SHIRT BLACK,2,8800270903047.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Mount Gravatt,Offline,9.91,45.75,45.75,53.83,53.83,63.25
97238,2024-12-03,17:06:29,MOUNT GRAVATT,NA,OA-DSC-8,0,X'MAS 24 - 10% (AUD 100.00),NA,8729173983625.592,NA,PROMOTION,-10.9,1.0,-10.9,Mount Gravatt,Offline,-0.99,57.33416553595658,57.196476892163425,51.779552649690295,51.288733654507915,70.42763563295378
97239,2024-12-03,17:19:39,QV MELBOURNE,VIC,24FW-TP-SS-CO-HTS-BLK,2833,[HOSHI X acmé de la vie]  TIGER FIGURE SHORT SLEEVE T-SHIRT  BLACK,2,8800270906758.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Ling Yao,Offline,9.91,48.68,48.68,50.87,50.87,60.32
97239,2024-12-03,17:19:39,QV MELBOURNE,VIC,OA-DSC-8,0,X'MAS 24 - 10% (AUD 100.00),NA,8729173983625.592,NA,PROMOTION,-10.9,1.0,-10.9,Ling Yao,Offline,-0.99,57.33416553595658,57.196476892163425,51.779552649690295,51.288733654507915,70.42763563295378
97240,2024-12-03,17:23:25,SYDNEY CBD,NSW,24FW-TP-SS-EX-BFS-MNT,2710,BOLD FONT LOGO SHORT SLEEVE T-SHIRT (OVERSEAS EXCLUSIVE) MINT,1,8800270900770.0,LOGO PLAY,T-SHIRT,89.0,1.0,89.0,Victoria L,Offline,8.09,38.0,38.0,53.03,53.03,51.0
